ID,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,class
5424,1,1,60,1,6.0,,1,6.0,3.0,2
5425,1,1,38,1,4.0,1.0,2,3.0,3.0,1
5426,1,1,60,1,6.0,9.0,3,2.0,6.0,3
5427,1,0,39,1,2.0,2.0,1,4.0,6.0,4
5428,1,1,42,1,6.0,0.0,3,3.0,6.0,2
5429,1,0,56,1,5.0,1.0,1,1.0,6.0,2
5430,1,0,36,1,5.0,0.0,1,2.0,6.0,3
5431,1,1,40,1,4.0,2.0,2,2.0,6.0,3
5432,1,0,19,1,,,1,2.0,6.0,4
5433,1,1,67,1,6.0,1.0,2,2.0,6.0,2
5434,1,1,42,1,5.0,9.0,3,4.0,6.0,3
5435,1,0,20,1,1.0,1.0,1,5.0,4.0,4
5436,1,1,37,1,2.0,1.0,2,4.0,3.0,2
5437,1,1,61,1,5.0,1.0,2,5.0,6.0,1
5438,1,0,29,1,7.0,,1,7.0,5.0,3
5439,1,0,31,1,5.0,0.0,1,3.0,4.0,1
5440,1,0,17,1,1.0,0.0,1,5.0,6.0,4
5441,1,1,34,1,1.0,1.0,1,1.0,6.0,4
5442,1,0,27,1,7.0,3.0,1,4.0,6.0,1
5443,1,1,24,1,5.0,1.0,2,4.0,4.0,2
5444,1,1,41,1,,8.0,1,,4.0,4
5445,1,0,28,1,1.0,5.0,1,4.0,4.0,1
5446,1,0,39,1,7.0,9.0,1,,6.0,3
5447,1,0,39,1,4.0,1.0,1,3.0,6.0,2
5448,1,1,38,1,5.0,4.0,2,,6.0,3
5449,1,0,17,1,1.0,0.0,1,3.0,6.0,4
5450,1,0,38,1,4.0,0.0,1,3.0,6.0,1
5451,1,1,48,1,4.0,1.0,2,6.0,3.0,2
5452,1,0,24,1,1.0,,1,,3.0,3
5453,1,0,32,1,8.0,8.0,1,1.0,6.0,1
5454,1,1,37,1,5.0,8.0,1,1.0,6.0,2
5455,1,1,84,1,3.0,1.0,1,1.0,6.0,1
5456,1,1,50,1,7.0,8.0,2,3.0,4.0,2
5457,1,0,25,1,2.0,1.0,1,3.0,3.0,4
5458,1,1,34,1,5.0,1.0,2,3.0,6.0,3
5459,1,1,32,1,4.0,1.0,1,3.0,3.0,4
5460,1,0,40,1,4.0,0.0,1,1.0,6.0,1
5461,1,1,40,1,8.0,2.0,2,3.0,3.0,2
5462,1,0,76,1,3.0,0.0,1,1.0,3.0,3
5463,1,0,40,1,9.0,0.0,1,2.0,6.0,2
5464,1,1,45,1,4.0,5.0,1,3.0,6.0,1
5465,1,1,62,1,5.0,1.0,1,1.0,1.0,3
5466,1,1,36,1,5.0,8.0,3,2.0,6.0,3
5467,1,1,57,1,5.0,1.0,2,2.0,6.0,2
5468,1,1,50,1,2.0,,1,2.0,6.0,4
5469,1,0,27,1,2.0,1.0,1,2.0,4.0,4
5470,1,1,45,1,5.0,,2,5.0,6.0,3
5471,1,0,27,1,7.0,1.0,1,2.0,6.0,4
5472,1,0,47,1,5.0,6.0,1,1.0,6.0,4
5473,1,0,27,1,2.0,0.0,1,3.0,3.0,4
5474,1,0,35,1,5.0,5.0,1,1.0,6.0,4
5475,1,0,49,1,5.0,1.0,1,3.0,3.0,2
5476,1,0,31,1,1.0,9.0,1,3.0,6.0,4
5477,1,1,54,1,6.0,9.0,3,4.0,6.0,3
5478,1,1,42,1,5.0,0.0,1,1.0,6.0,1
5479,1,0,29,1,,8.0,1,2.0,6.0,2
5480,1,1,31,1,9.0,8.0,1,2.0,6.0,4
5481,1,1,81,1,5.0,0.0,3,2.0,6.0,3
5482,1,1,32,1,4.0,,2,2.0,3.0,2
5483,1,0,32,1,7.0,,1,4.0,6.0,4
5484,1,1,54,1,5.0,1.0,2,5.0,6.0,3
5485,1,0,39,1,9.0,6.0,1,1.0,4.0,1
5486,1,1,88,1,7.0,,1,1.0,6.0,1
5487,1,0,32,1,7.0,0.0,1,4.0,6.0,3
5488,1,0,21,1,1.0,,1,3.0,6.0,4
5489,1,1,57,1,5.0,0.0,2,2.0,6.0,2
5490,1,0,31,1,1.0,8.0,1,3.0,6.0,3
5491,1,1,47,1,6.0,0.0,3,5.0,6.0,3
5492,1,1,61,1,5.0,1.0,2,2.0,3.0,3
5493,1,1,38,1,5.0,14.0,2,2.0,6.0,2
5494,1,1,34,1,9.0,,1,5.0,6.0,4
5495,1,0,46,1,4.0,1.0,1,1.0,6.0,1
5496,1,1,34,1,7.0,7.0,2,3.0,4.0,1
5497,1,1,77,1,3.0,0.0,3,5.0,6.0,2
5498,1,0,41,1,5.0,0.0,1,4.0,3.0,1
5499,1,0,36,1,5.0,1.0,1,1.0,4.0,3
5500,1,0,42,1,7.0,0.0,1,1.0,6.0,1
5501,1,1,47,1,5.0,1.0,2,3.0,2.0,3
5502,1,0,21,1,1.0,0.0,1,5.0,6.0,4
5503,1,0,30,1,1.0,2.0,1,5.0,2.0,1
5504,1,0,50,1,5.0,0.0,1,1.0,6.0,2
5505,1,0,41,1,5.0,,1,1.0,6.0,1
5506,1,1,57,1,7.0,1.0,3,2.0,6.0,2
5507,1,1,49,1,4.0,1.0,2,4.0,6.0,2
5508,1,1,70,1,3.0,1.0,3,2.0,6.0,3
5509,1,0,81,1,3.0,1.0,1,2.0,4.0,1
5510,1,1,48,1,6.0,9.0,3,5.0,3.0,2
5511,1,1,52,1,5.0,4.0,2,2.0,6.0,3
5512,1,0,30,1,2.0,1.0,1,1.0,3.0,1
5513,1,0,20,1,1.0,9.0,1,7.0,4.0,4
5514,1,1,60,1,6.0,0.0,3,2.0,6.0,3
5515,1,0,34,1,5.0,1.0,1,2.0,6.0,2
5516,1,1,46,1,9.0,0.0,1,2.0,4.0,4
5517,1,1,27,1,4.0,,1,2.0,6.0,2
5518,1,1,37,1,5.0,0.0,2,3.0,6.0,3
5519,1,0,38,1,4.0,1.0,1,1.0,4.0,2
5520,1,1,54,1,5.0,1.0,1,2.0,6.0,3
5521,1,0,18,1,1.0,0.0,1,3.0,6.0,4
5522,1,1,57,1,2.0,,2,2.0,4.0,3
5523,1,1,75,1,3.0,1.0,3,2.0,6.0,2
5524,1,0,18,1,1.0,,1,4.0,6.0,4
5525,1,1,50,1,5.0,8.0,1,2.0,6.0,3
5526,1,0,38,1,5.0,5.0,1,2.0,6.0,2
5527,1,0,21,1,1.0,0.0,1,3.0,3.0,4
5528,1,1,46,1,7.0,,2,5.0,2.0,3
5529,1,0,31,1,1.0,8.0,1,4.0,,3
5530,1,1,29,1,2.0,0.0,2,2.0,6.0,4
5531,1,1,34,1,8.0,13.0,3,7.0,6.0,3
5532,1,0,34,1,4.0,13.0,1,2.0,4.0,3
5533,1,1,41,1,5.0,1.0,1,,6.0,2
5534,1,1,34,1,1.0,12.0,2,2.0,2.0,4
5535,1,1,35,1,5.0,7.0,2,2.0,6.0,3
5536,1,0,17,1,1.0,0.0,1,5.0,4.0,4
5537,1,1,74,1,6.0,1.0,3,2.0,6.0,4
5538,1,0,45,1,5.0,3.0,1,1.0,6.0,3
5539,1,1,67,1,5.0,0.0,1,2.0,6.0,1
5540,1,1,66,1,7.0,1.0,2,2.0,6.0,2
5541,1,1,49,1,2.0,1.0,2,4.0,6.0,2
5542,1,0,31,1,5.0,0.0,1,4.0,5.0,4
5543,1,0,20,1,1.0,1.0,1,5.0,4.0,4
5544,1,1,47,1,5.0,9.0,3,4.0,3.0,3
5545,1,1,36,1,4.0,9.0,2,2.0,6.0,1
5546,1,1,40,1,5.0,0.0,1,2.0,6.0,2
5547,1,1,62,1,6.0,0.0,3,5.0,6.0,3
5548,1,0,41,1,5.0,9.0,1,1.0,6.0,1
5549,1,1,48,1,2.0,1.0,3,5.0,3.0,2
5550,1,0,22,1,1.0,0.0,1,4.0,3.0,4
5551,1,0,30,1,4.0,0.0,1,3.0,6.0,2
5552,1,0,44,1,5.0,9.0,1,1.0,6.0,4
5553,1,1,20,1,4.0,0.0,1,3.0,6.0,4
5554,1,1,54,1,4.0,0.0,1,4.0,4.0,1
5555,1,0,25,1,5.0,2.0,1,2.0,6.0,1
5556,1,0,50,1,5.0,,1,1.0,6.0,2
5557,1,0,26,1,7.0,1.0,1,3.0,6.0,4
5558,1,0,40,1,4.0,11.0,1,4.0,6.0,2
5559,1,1,42,1,6.0,,3,8.0,4.0,4
5560,1,1,27,1,5.0,0.0,1,2.0,6.0,1
5561,1,1,46,1,2.0,1.0,2,3.0,6.0,3
5562,1,0,24,1,7.0,8.0,1,,6.0,4
5563,1,1,71,1,2.0,0.0,3,2.0,4.0,2
5564,1,0,22,1,1.0,0.0,1,4.0,6.0,4
5565,1,1,47,1,5.0,1.0,1,3.0,6.0,3
5566,1,1,32,1,5.0,8.0,2,3.0,6.0,1
5567,1,1,30,1,1.0,9.0,1,,6.0,1
5568,1,1,71,1,6.0,8.0,3,2.0,6.0,3
5569,1,1,65,1,6.0,1.0,1,2.0,6.0,4
5570,1,0,32,1,1.0,0.0,1,4.0,2.0,2
5571,1,1,69,1,5.0,0.0,3,2.0,6.0,3
5572,1,0,34,1,5.0,7.0,1,1.0,6.0,2
5573,1,0,37,1,5.0,1.0,1,1.0,6.0,2
5574,1,1,50,1,5.0,1.0,2,4.0,6.0,3
5575,1,1,66,1,8.0,1.0,2,2.0,2.0,2
5576,1,0,45,1,5.0,3.0,1,2.0,6.0,2
5577,1,0,46,1,4.0,0.0,1,1.0,4.0,1
5578,1,1,54,1,5.0,1.0,1,1.0,3.0,2
5579,1,1,50,1,6.0,9.0,3,2.0,6.0,3
5580,1,1,46,1,5.0,0.0,1,1.0,6.0,1
5581,1,1,30,1,8.0,9.0,1,1.0,4.0,1
5582,1,0,29,1,1.0,0.0,1,9.0,6.0,3
5583,1,0,25,1,1.0,0.0,1,4.0,4.0,4
5584,1,1,59,1,6.0,0.0,3,4.0,6.0,2
5585,1,0,20,1,1.0,,1,4.0,6.0,4
5586,1,0,18,1,7.0,0.0,1,3.0,4.0,4
5587,1,1,59,1,5.0,1.0,2,3.0,6.0,3
5588,1,0,24,1,1.0,0.0,1,3.0,6.0,2
5589,1,0,20,1,1.0,0.0,1,,2.0,4
5590,1,0,24,1,2.0,,1,2.0,3.0,1
5591,1,1,35,1,7.0,7.0,2,2.0,6.0,1
5592,1,1,51,1,2.0,1.0,2,5.0,4.0,2
5593,1,1,82,1,3.0,1.0,3,2.0,6.0,2
5594,1,1,55,1,5.0,0.0,3,5.0,3.0,1
5595,1,1,46,1,2.0,0.0,2,4.0,6.0,2
5596,1,1,39,1,5.0,1.0,2,2.0,6.0,3
5597,1,1,66,1,3.0,0.0,3,2.0,2.0,2
5598,1,0,40,1,5.0,0.0,1,2.0,3.0,2
5599,1,1,39,1,4.0,0.0,1,4.0,4.0,4
5600,1,1,28,1,7.0,1.0,1,3.0,6.0,4
5601,1,0,40,1,5.0,10.0,1,1.0,6.0,3
5602,1,1,49,1,6.0,1.0,3,4.0,6.0,2
5603,1,1,37,1,,9.0,2,2.0,6.0,3
5604,1,0,32,1,9.0,9.0,1,4.0,2.0,4
5605,1,0,47,1,1.0,0.0,1,4.0,6.0,3
5606,1,0,36,1,5.0,8.0,1,1.0,6.0,1
5607,1,1,36,1,5.0,1.0,2,2.0,6.0,2
5608,1,1,35,1,4.0,0.0,2,3.0,6.0,2
5609,1,0,62,1,5.0,0.0,1,1.0,2.0,2
5610,1,0,21,1,1.0,1.0,1,4.0,6.0,4
5611,1,1,40,1,5.0,3.0,2,3.0,6.0,3
5612,1,0,41,1,5.0,12.0,1,1.0,6.0,2
5613,1,0,25,1,7.0,0.0,1,5.0,6.0,4
5614,1,0,34,1,5.0,0.0,1,3.0,6.0,1
5615,1,1,77,1,3.0,,3,2.0,6.0,1
5616,1,0,56,1,4.0,4.0,1,1.0,,1
5617,1,1,60,1,4.0,4.0,2,2.0,5.0,2
5618,1,0,17,1,1.0,4.0,1,3.0,3.0,4
5619,1,1,49,1,9.0,1.0,3,6.0,4.0,1
5620,1,0,50,1,5.0,8.0,1,1.0,6.0,3
5621,1,1,18,1,1.0,8.0,1,,3.0,4
5622,1,1,64,1,6.0,1.0,3,2.0,6.0,1
5623,1,0,25,1,1.0,1.0,1,3.0,6.0,2
5624,1,1,49,1,5.0,0.0,2,2.0,6.0,1
5625,1,0,35,1,5.0,5.0,1,,6.0,4
5626,1,1,70,1,3.0,2.0,3,,6.0,1
5627,1,1,74,1,3.0,0.0,3,2.0,6.0,2
5628,1,0,51,1,1.0,0.0,1,1.0,3.0,4
5629,1,0,30,1,1.0,4.0,1,3.0,6.0,1
5630,1,1,79,1,3.0,,1,1.0,6.0,4
5631,1,0,32,1,7.0,0.0,1,3.0,6.0,2
5632,1,1,56,1,5.0,0.0,2,4.0,6.0,3
5633,1,1,66,1,6.0,1.0,3,2.0,6.0,3
5634,1,0,29,1,9.0,0.0,1,4.0,6.0,4
5635,1,1,81,1,3.0,,1,2.0,6.0,4
5636,1,0,22,1,1.0,1.0,1,4.0,4.0,4
5637,1,1,61,1,4.0,1.0,2,2.0,6.0,2
5638,1,1,69,1,5.0,1.0,2,2.0,6.0,3
5639,1,1,37,1,7.0,4.0,2,4.0,3.0,2
5640,1,0,31,1,9.0,11.0,1,6.0,6.0,4
5641,1,1,42,1,5.0,0.0,1,2.0,3.0,2
5642,1,1,58,1,2.0,,2,4.0,6.0,3
5643,1,0,27,1,1.0,0.0,1,5.0,6.0,4
5644,1,1,41,1,5.0,1.0,2,3.0,6.0,3
5645,1,1,86,1,3.0,,1,1.0,3.0,2
5646,1,0,25,1,9.0,0.0,1,4.0,4.0,4
5647,1,1,58,1,4.0,0.0,1,,4.0,3
5648,1,0,29,1,2.0,1.0,1,3.0,4.0,1
5649,1,1,29,1,8.0,9.0,1,2.0,6.0,2
5650,1,0,18,1,9.0,1.0,1,4.0,6.0,4
5651,1,1,30,1,5.0,8.0,2,2.0,6.0,3
5652,1,1,87,1,3.0,0.0,3,2.0,6.0,1
5653,1,1,39,1,5.0,0.0,1,3.0,1.0,1
5654,1,0,20,1,1.0,8.0,1,2.0,6.0,4
5655,1,0,37,1,5.0,1.0,1,1.0,3.0,2
5656,1,0,35,1,8.0,6.0,1,1.0,3.0,2
5657,1,1,46,1,4.0,1.0,1,1.0,6.0,1
5658,1,0,29,1,4.0,1.0,1,4.0,4.0,1
5659,1,0,34,1,1.0,9.0,1,2.0,2.0,4
5660,1,1,57,1,5.0,1.0,2,3.0,6.0,2
5661,1,1,51,1,2.0,0.0,3,5.0,6.0,2
5662,1,1,45,1,5.0,0.0,3,4.0,3.0,2
5663,1,1,46,1,4.0,,2,4.0,6.0,2
5664,1,1,44,1,5.0,0.0,2,5.0,4.0,3
5665,1,1,59,1,4.0,,1,2.0,3.0,1
5666,1,1,34,1,5.0,12.0,2,2.0,6.0,1
5667,1,1,70,1,3.0,0.0,2,2.0,6.0,3
5668,1,1,35,1,5.0,0.0,2,5.0,6.0,3
5669,1,0,52,1,2.0,0.0,1,1.0,6.0,4
5670,1,0,52,1,2.0,1.0,1,3.0,4.0,1
5671,1,0,30,1,5.0,9.0,1,1.0,6.0,1
5672,1,0,19,1,,2.0,1,2.0,6.0,4
5673,1,1,65,1,2.0,0.0,1,2.0,6.0,2
5674,1,1,36,1,5.0,8.0,1,2.0,6.0,2
5675,1,1,46,1,5.0,0.0,3,5.0,6.0,3
5676,1,1,65,1,3.0,1.0,3,3.0,6.0,3
5677,1,0,24,1,1.0,1.0,1,3.0,6.0,2
5678,1,0,42,1,5.0,2.0,1,1.0,,1
5679,1,0,29,1,2.0,9.0,1,5.0,6.0,4
5680,1,1,44,1,5.0,1.0,2,4.0,6.0,3
5681,1,0,32,1,7.0,1.0,1,8.0,4.0,3
5682,1,1,36,1,5.0,0.0,2,3.0,3.0,2
5683,1,1,34,1,2.0,5.0,2,4.0,6.0,2
5684,1,0,20,1,1.0,1.0,1,4.0,,4
5685,1,1,49,1,5.0,13.0,1,1.0,6.0,3
5686,1,1,55,1,4.0,4.0,2,4.0,3.0,3
5687,1,1,55,1,5.0,4.0,1,3.0,3.0,2
5688,1,0,19,1,1.0,8.0,1,3.0,3.0,4
5689,1,1,58,1,6.0,1.0,3,2.0,6.0,3
5690,1,0,20,1,1.0,0.0,1,4.0,6.0,4
5691,1,1,36,1,4.0,1.0,2,3.0,4.0,3
5692,1,1,67,1,5.0,1.0,1,1.0,4.0,2
5693,1,1,32,1,6.0,9.0,3,2.0,6.0,4
5694,1,0,25,1,8.0,9.0,1,2.0,6.0,1
5695,1,0,42,1,9.0,0.0,1,2.0,4.0,4
5696,1,1,51,1,6.0,1.0,1,5.0,,1
5697,1,0,36,1,5.0,8.0,1,1.0,3.0,1
5698,1,0,54,1,6.0,,1,5.0,6.0,3
5699,1,1,56,1,5.0,0.0,2,4.0,6.0,3
5700,1,1,34,1,5.0,1.0,2,3.0,4.0,1
5701,1,0,32,1,4.0,8.0,1,1.0,6.0,1
5702,1,1,67,1,5.0,0.0,3,,6.0,1
5703,1,1,59,1,5.0,1.0,1,1.0,3.0,1
5704,1,1,51,1,5.0,0.0,1,2.0,6.0,2
5705,1,0,17,1,1.0,,1,3.0,6.0,4
5706,1,0,24,1,5.0,,1,1.0,6.0,1
5707,1,0,34,1,4.0,0.0,1,3.0,7.0,4
5708,1,0,17,1,7.0,0.0,1,6.0,4.0,4
5709,1,1,76,1,3.0,0.0,3,2.0,6.0,2
5710,1,0,17,1,1.0,0.0,1,5.0,3.0,4
5711,1,0,17,1,1.0,0.0,1,3.0,6.0,4
5712,1,0,24,1,1.0,0.0,1,5.0,2.0,3
5713,1,1,48,1,4.0,0.0,1,1.0,6.0,1
5714,1,0,36,1,9.0,0.0,1,1.0,4.0,4
5715,1,1,48,1,5.0,1.0,2,2.0,6.0,3
5716,1,1,25,1,4.0,1.0,2,2.0,6.0,2
5717,1,0,44,1,4.0,0.0,1,1.0,6.0,1
5718,1,0,41,1,5.0,0.0,1,1.0,4.0,1
5719,1,1,47,1,9.0,0.0,1,5.0,6.0,4
5720,1,0,22,1,1.0,1.0,1,4.0,6.0,4
5721,1,1,51,1,2.0,4.0,3,2.0,4.0,2
5722,1,1,80,1,4.0,1.0,1,1.0,6.0,4
5723,1,1,59,1,5.0,0.0,1,1.0,6.0,2
5724,1,1,56,1,3.0,1.0,3,2.0,6.0,2
5725,1,0,20,1,4.0,1.0,1,4.0,6.0,3
5726,1,0,42,1,2.0,0.0,1,4.0,6.0,4
5727,1,1,31,1,4.0,0.0,2,3.0,6.0,1
5728,1,1,49,1,5.0,0.0,2,2.0,6.0,2
5729,1,0,24,1,4.0,13.0,1,3.0,6.0,1
5730,1,0,24,1,1.0,1.0,1,4.0,2.0,3
5731,1,1,55,1,5.0,1.0,2,4.0,6.0,3
5732,1,0,35,1,5.0,9.0,1,2.0,6.0,3
5733,1,0,45,1,2.0,0.0,1,1.0,6.0,4
5734,1,0,26,1,7.0,,1,3.0,7.0,1
5735,1,0,20,1,1.0,,1,4.0,3.0,4
5736,1,1,48,1,4.0,1.0,3,1.0,6.0,4
5737,1,0,21,1,1.0,,1,2.0,6.0,4
5738,1,0,52,1,5.0,2.0,1,2.0,2.0,2
5739,1,1,40,1,5.0,1.0,1,2.0,6.0,1
5740,1,1,52,1,7.0,0.0,2,2.0,6.0,3
5741,1,1,78,1,2.0,0.0,3,2.0,4.0,1
5742,1,0,32,1,2.0,1.0,1,3.0,6.0,4
5743,1,0,22,1,1.0,1.0,1,4.0,3.0,4
5744,1,1,71,1,3.0,1.0,3,2.0,6.0,1
5745,1,0,36,1,,0.0,1,2.0,6.0,1
5746,1,1,34,1,7.0,9.0,3,3.0,6.0,1
5747,1,1,41,1,,,2,,4.0,4
5748,1,0,27,1,7.0,1.0,1,3.0,3.0,3
5749,1,1,35,1,1.0,1.0,1,2.0,3.0,1
5750,1,0,37,1,5.0,0.0,1,1.0,3.0,2
5751,1,1,42,1,5.0,4.0,3,3.0,6.0,3
5752,1,1,46,1,6.0,0.0,3,4.0,6.0,2
5753,1,0,21,1,9.0,1.0,1,3.0,6.0,1
5754,1,1,81,1,6.0,1.0,3,4.0,4.0,1
5755,1,0,31,1,1.0,,1,3.0,4.0,4
5756,1,1,86,1,3.0,0.0,3,2.0,6.0,1
5757,1,1,46,1,5.0,1.0,1,2.0,3.0,2
5758,1,0,32,1,5.0,3.0,1,2.0,4.0,4
5759,1,1,67,1,6.0,1.0,3,2.0,6.0,1
5760,1,1,67,1,5.0,,2,2.0,6.0,2
5761,1,1,44,1,6.0,8.0,3,4.0,6.0,3
5762,1,1,48,1,5.0,0.0,2,3.0,6.0,3
5763,1,0,17,1,1.0,0.0,1,8.0,6.0,4
5764,1,0,44,1,7.0,0.0,1,1.0,6.0,1
5765,1,1,61,1,7.0,5.0,1,1.0,3.0,2
5766,1,1,74,1,3.0,0.0,1,1.0,6.0,2
5767,1,1,58,1,8.0,0.0,2,4.0,6.0,2
5768,1,1,38,1,5.0,1.0,2,4.0,6.0,3
5769,1,1,38,1,4.0,1.0,2,5.0,4.0,2
5770,1,1,67,1,6.0,1.0,3,2.0,4.0,4
5771,1,1,61,1,,0.0,2,3.0,6.0,2
5772,1,1,49,1,6.0,0.0,3,4.0,6.0,2
5773,1,1,46,1,6.0,8.0,3,4.0,6.0,3
5774,1,1,19,1,9.0,3.0,1,2.0,3.0,3
5775,1,1,56,1,,1.0,2,2.0,4.0,3
5776,1,1,50,1,5.0,1.0,1,2.0,6.0,3
5777,1,0,40,1,7.0,0.0,1,1.0,4.0,1
5778,1,1,44,1,6.0,1.0,3,4.0,6.0,1
5779,1,1,39,1,7.0,1.0,2,5.0,4.0,1
5780,1,1,26,1,5.0,6.0,3,5.0,2.0,1
5781,1,1,42,1,4.0,3.0,1,,6.0,4
5782,1,1,72,1,5.0,1.0,2,2.0,6.0,3
5783,1,1,42,1,2.0,0.0,2,2.0,6.0,2
5784,1,1,81,1,3.0,,1,1.0,6.0,1
5785,1,1,54,1,5.0,0.0,3,2.0,3.0,1
5786,1,1,40,1,7.0,1.0,2,2.0,4.0,1
5787,1,0,24,1,4.0,1.0,1,2.0,3.0,2
5788,1,1,61,1,2.0,4.0,1,1.0,4.0,2
5789,1,1,36,1,2.0,0.0,1,2.0,6.0,1
5790,1,1,50,1,4.0,,2,2.0,4.0,2
5791,1,1,68,1,3.0,0.0,1,1.0,6.0,4
5792,1,1,88,1,4.0,6.0,2,4.0,2.0,1
5793,1,0,28,1,1.0,,1,6.0,2.0,4
5794,1,0,27,1,4.0,0.0,1,3.0,6.0,1
5795,1,1,39,1,5.0,,2,3.0,6.0,3
5796,1,0,37,1,5.0,7.0,1,2.0,6.0,2
5797,1,0,17,1,1.0,3.0,1,4.0,6.0,4
5798,1,1,80,1,3.0,1.0,3,2.0,6.0,2
5799,1,1,44,1,6.0,2.0,2,4.0,2.0,2
5800,1,1,41,1,6.0,1.0,3,5.0,6.0,3
5801,1,0,35,1,9.0,0.0,1,1.0,6.0,4
5802,1,1,29,1,4.0,0.0,1,2.0,6.0,1
5803,1,0,32,1,1.0,0.0,1,3.0,6.0,4
5804,1,1,36,1,5.0,0.0,2,2.0,6.0,3
5805,1,1,34,1,5.0,9.0,1,3.0,7.0,1
5806,1,0,30,1,7.0,0.0,1,2.0,4.0,4
5807,1,1,52,1,2.0,0.0,2,4.0,4.0,2
5808,1,0,35,1,7.0,9.0,1,1.0,6.0,2
5809,1,1,36,1,4.0,0.0,1,2.0,4.0,1
5810,1,1,79,1,3.0,2.0,1,1.0,6.0,1
5811,1,1,29,1,7.0,8.0,2,2.0,6.0,1
5812,1,1,38,1,2.0,,2,3.0,6.0,4
5813,1,0,17,1,9.0,,1,,3.0,4
5814,1,0,31,1,7.0,3.0,1,3.0,7.0,4
5815,1,1,48,1,9.0,0.0,1,5.0,6.0,4
5816,1,1,66,1,6.0,0.0,3,4.0,6.0,3
5817,1,0,46,1,4.0,1.0,1,1.0,6.0,1
5818,1,1,34,1,2.0,1.0,1,6.0,6.0,1
5819,1,1,25,1,9.0,0.0,1,5.0,4.0,4
5820,1,0,42,1,5.0,1.0,1,1.0,3.0,2
5821,1,0,29,1,1.0,,1,,,3
5822,1,0,28,1,7.0,0.0,1,2.0,3.0,1
5823,1,1,19,1,9.0,0.0,3,2.0,3.0,1
5824,1,1,66,1,2.0,,3,3.0,7.0,2
5825,1,0,40,1,7.0,4.0,1,2.0,6.0,2
5826,1,0,39,1,5.0,14.0,1,2.0,2.0,1
5827,1,1,39,1,7.0,,1,2.0,6.0,3
5828,1,0,17,1,1.0,,1,4.0,6.0,4
5829,1,0,28,1,1.0,2.0,1,5.0,6.0,4
5830,1,1,50,1,2.0,7.0,2,5.0,4.0,2
5831,1,0,31,1,2.0,6.0,1,1.0,6.0,4
5832,1,0,47,1,5.0,1.0,1,1.0,2.0,2
5833,1,0,21,1,5.0,1.0,1,3.0,6.0,4
5834,1,1,34,1,4.0,1.0,2,2.0,6.0,1
5835,1,0,50,1,5.0,2.0,1,1.0,6.0,2
5836,1,1,45,1,2.0,8.0,1,1.0,6.0,1
5837,1,0,26,1,1.0,1.0,1,5.0,6.0,3
5838,1,1,55,1,5.0,0.0,2,4.0,6.0,3
5839,1,1,49,1,5.0,4.0,2,4.0,3.0,2
5840,1,1,58,1,1.0,0.0,1,3.0,4.0,4
5841,1,1,60,1,5.0,0.0,1,1.0,6.0,3
5842,1,0,31,1,7.0,9.0,1,1.0,6.0,1
5843,1,0,25,1,1.0,1.0,1,5.0,4.0,3
5844,1,0,22,1,1.0,,1,4.0,6.0,4
5845,1,1,49,1,6.0,,3,6.0,6.0,3
5846,1,0,21,1,9.0,0.0,1,4.0,2.0,3
5847,1,0,28,1,9.0,4.0,1,3.0,6.0,2
5848,1,1,45,1,5.0,1.0,1,3.0,6.0,2
5849,1,0,42,1,5.0,,1,4.0,6.0,4
5850,1,0,32,1,5.0,,1,,3.0,3
5851,1,1,84,1,3.0,0.0,1,1.0,3.0,4
5852,1,1,56,1,4.0,,1,,3.0,3
5853,1,1,42,1,5.0,9.0,3,2.0,4.0,2
5854,1,0,17,1,1.0,0.0,1,4.0,3.0,4
5855,1,1,86,1,5.0,1.0,1,1.0,6.0,1
5856,1,1,39,1,5.0,1.0,2,2.0,4.0,3
5857,1,1,24,1,4.0,1.0,1,2.0,6.0,1
5858,1,1,17,1,1.0,,1,3.0,6.0,4
5859,1,1,47,1,5.0,1.0,3,3.0,6.0,3
5860,1,1,55,1,4.0,0.0,2,2.0,6.0,2
5861,1,0,31,1,4.0,1.0,1,3.0,6.0,1
5862,1,0,37,1,5.0,7.0,1,7.0,2.0,3
5863,1,0,30,1,7.0,1.0,1,2.0,6.0,1
5864,1,1,35,1,6.0,9.0,2,5.0,4.0,1
5865,1,0,36,1,1.0,0.0,1,2.0,6.0,4
5866,1,1,39,1,7.0,1.0,1,2.0,6.0,1
5867,1,0,17,1,1.0,5.0,1,4.0,4.0,4
5868,1,0,25,1,1.0,0.0,1,6.0,5.0,1
5869,1,0,22,1,1.0,,1,2.0,7.0,4
5870,1,0,26,1,1.0,9.0,1,2.0,6.0,4
5871,1,0,19,1,1.0,1.0,1,3.0,6.0,4
5872,1,1,46,1,5.0,1.0,2,4.0,6.0,3
5873,1,1,49,1,4.0,1.0,2,3.0,6.0,2
5874,1,0,36,1,7.0,0.0,1,3.0,,1
5875,1,1,48,1,5.0,1.0,2,2.0,6.0,3
5876,1,1,28,1,1.0,1.0,1,3.0,3.0,4
5877,1,1,36,1,6.0,6.0,3,3.0,6.0,4
5878,1,1,57,1,5.0,0.0,1,,6.0,3
5879,1,1,58,1,2.0,1.0,2,3.0,6.0,3
5880,1,0,20,1,9.0,0.0,1,5.0,1.0,4
5881,1,1,41,1,5.0,,2,4.0,6.0,1
5882,1,0,28,1,1.0,0.0,1,6.0,6.0,2
